Occur Date,Occur Time,Beat,Location,UCR #,UCR Literal,Neighborhood,NPU,Longitude,Latitude,Shift Occurrence,Day of Week,Crime Category
1/25/19,2330,510,43 JESSE HILL JR DR NE,640,LARCENY-FROM VEHICLE,Downtown,M,-84.38013000000001,33.75582,Evening,4,4
1/26/19,115,504,300 MILLS ST NW,640,LARCENY-FROM VEHICLE,Downtown,M,-84.39719000000001,33.76526,Morning,5,4
1/25/19,2300,507,460 LARKIN ST SW,640,LARCENY-FROM VEHICLE,Castleberry Hill,M,-84.40293,33.747890000000005,Evening,4,4
1/26/19,100,303,683 PRYOR ST SW,640,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.39495,33.73616,Morning,5,4
1/25/19,2045,507,186 NORTHSIDE DR SW,640,LARCENY-FROM VEHICLE,Castleberry Hill,M,-84.40352,33.749520000000004,Evening,4,4
1/25/19,2100,205,1950 HOWELL MILL RD NW,640,LARCENY-FROM VEHICLE,Wildwood (NPU-C),C,-84.41356,33.80838,Evening,4,4
1/25/19,2100,409,3041 LANDRUM DR SW,640,LARCENY-FROM VEHICLE,Southwest,R,-84.48782,33.70649,Evening,4,4
1/26/19,950,604,40 DANIEL ST SE,640,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.37056,33.75323,Day,5,4
1/25/19,2355,406,1265 SPRINGHOUSE LANE SW,640,LARCENY-FROM VEHICLE,Audobon Forest,I,-84.47516,33.72128,Evening,4,4
1/26/19,1045,102,128 VINE ST NW,640,LARCENY-FROM VEHICLE,Vine City,L,-84.40795,33.75817,Day,5,4
1/25/19,2130,203,1738 MACARTHUR BLVD NW,640,LARCENY-FROM VEHICLE,Bolton,D,-84.4448,33.81326,Evening,4,4
1/25/19,2000,602,664 SEMINOLE AVE NE,640,LARCENY-FROM VEHICLE,Poncey-Highland,N,-84.35164,33.772859999999994,Evening,4,4
1/26/19,950,208,3340 PEACHTREE RD NE @TOWER PLACE,640,LARCENY-FROM VEHICLE,North Buckhead,B,-84.37089,33.847429999999996,Day,5,4
1/26/19,1300,102,835 MARTIN LUTHER KING JR DR NW ,640,LARCENY-FROM VEHICLE,Vine City,L,-84.41457,33.75504,Day,5,4
1/26/19,1130,608,592 HARDENDORF AVE NE,640,LARCENY-FROM VEHICLE,Lake Claire,N,-84.33214,33.77036,Day,5,4
1/25/19,1900,606,180 CARROLL ST SE,640,LARCENY-FROM VEHICLE,Cabbagetown,N,-84.36791,33.74962,Evening,4,4
1/26/19,1822,411,3160 GREENBRIAR PKWY SW,640,LARCENY-FROM VEHICLE,Greenbriar,R,-84.49685,33.68593,Evening,5,4
1/26/19,1937,509,303 COURTLAND ST NE,640,LARCENY-FROM VEHICLE,Downtown,M,-84.38381,33.76272,Evening,5,4
1/26/19,1700,101,130 LAWSHE ST,640,LARCENY-FROM VEHICLE,The Villages at Castleberry Hill,T,-84.40983,33.74687,Evening,5,4
1/26/19,2045,608,437 MORELAND AVE NE,640,LARCENY-FROM VEHICLE,Ormewood Park,W,-84.34934,33.74224,Evening,5,4
1/25/19,2345,212,2004 ROCKLEDGE RD NE,640,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.36483,33.80988,Evening,4,4
1/26/19,1051,401,824 RALPH D ABERNATHY BLVD SW,620,LARCENY-NON VEHICLE,West End,T,-84.41473,33.73792,Day,5,4
1/26/19,2304,501,398 14TH ST NW,640,LARCENY-FROM VEHICLE,Home Park,E,-84.40025,33.78593,Evening,5,4
1/26/19,2000,507,256 WALKER ST SW,640,LARCENY-FROM VEHICLE,Castleberry Hill,M,-84.40266,33.74738,Evening,5,4
1/27/19,32,512,257 TRINITY AVE SW,640,LARCENY-FROM VEHICLE,Downtown,M,-84.39631,33.750809999999994,Morning,6,4
1/26/19,1600,508,255 BAKER ST ,640,LARCENY-FROM VEHICLE,Downtown,M,-84.39477,33.763870000000004,Evening,5,4
1/27/19,45,204,1790 HOWELL MILL RD NW,640,LARCENY-FROM VEHICLE,Underwood Hills,D,-84.41455,33.80352,Morning,6,4
1/27/19,50,509,345 COURTLAND ST NE,640,LARCENY-FROM VEHICLE,Downtown,M,-84.38399,33.76482,Morning,6,4
1/27/19,100,211,2452 MOROSGO WAY NE,640,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,-84.36559,33.82295,Morning,6,4
1/26/19,1745,403,1247 BYEWOOD LN SW,640,LARCENY-FROM VEHICLE,Oakland City,S,-84.42981,33.71803,Evening,5,4
1/27/19,700,208,3242 PEACHTREE RD NE,640,LARCENY-FROM VEHICLE,Buckhead Forest,B,-84.37291,33.842859999999995,Morning,6,4
1/26/19,2220,606,970 GLENWOOD PARK DR SE,640,LARCENY-FROM VEHICLE,Ormewood Park,W,-84.35579,33.7426,Evening,5,4
1/27/19,0,502,1270 SPRING ST NW,640,LARCENY-FROM VEHICLE,Midtown,E,-84.3894,33.78904,Morning,6,4
1/27/19,1000,203,1092 HUFF RD,640,LARCENY-FROM VEHICLE,Blandtown,D,-84.42416999999999,33.7891,Day,6,4
1/26/19,100,505,842 PEACHTREE ST,640,LARCENY-FROM VEHICLE,Midtown,E,-84.38718,33.77773,Morning,5,4
1/27/19,1300,301,1217 METROPOLITAN PKWY SW,640,LARCENY-FROM VEHICLE,Adair Park,V,-84.40839,33.721740000000004,Day,6,4
1/27/19,1530,502,1073 PIEDMONT AVE NE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.37904,33.783809999999995,Day,6,4
1/27/19,850,204,1054 SEABOARD AVE NW,640,LARCENY-FROM VEHICLE,Underwood Hills,D,-84.42227,33.80856,Day,6,4
1/27/19,1800,313,3450 FORREST PARK RD SE,640,LARCENY-FROM VEHICLE,South River Gardens,Z,-84.35486999999999,33.65971,Evening,6,4
1/26/19,2130,213,1322 BEECH VALLEY RD NE,640,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.34364000000001,33.797959999999996,Evening,5,4
1/26/19,2200,605,123 WOODWARD AVE SE,640,LARCENY-FROM VEHICLE,Capitol Gateway,V,-84.38355,33.74555,Evening,5,4
1/27/19,1830,602,755 NORTH AVE NE,640,LARCENY-FROM VEHICLE,Poncey-Highland,N,-84.36209000000001,33.77104,Evening,6,4
1/27/19,1900,204,2072 DEFOORS FERRY RD NW,640,LARCENY-FROM VEHICLE,Underwood Hills,D,-84.4261,33.81225,Evening,6,4
1/27/19,1930,505,84 4TH ST NE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.3844,33.77499,Evening,6,4
1/27/19,2200,308,861 MIDWAY ST SE,640,LARCENY-FROM VEHICLE,Leila Valley,Z,-84.36149,33.68965,Evening,6,4
1/27/19,2130,603,455 NORTH AVE NE,630,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.37225,33.77066,Evening,6,4
1/24/19,2100,212,2075 PIEDMONT RD NE,670,LARCENY-NON VEHICLE,Morningside/Lenox Park,F,-84.36639,33.811859999999996,Evening,3,4
1/27/19,800,606,167 SAVANNAH ST SE,690,LARCENY-NON VEHICLE,Cabbagetown,N,-84.36758,33.749970000000005,Day,6,4
1/25/19,1600,503,1080 W PEACHTREE ST NW,710,AUTO THEFT,Midtown,E,-84.38793000000001,33.78483,Evening,4,3
1/25/19,1800,112,201 E SIMON TER NW,710,AUTO THEFT,Collier Heights,I,-84.47429,33.76052,Evening,4,3
1/26/19,2300,306,1744 CAHOON ST SW,710,AUTO THEFT,Sylvan Hills,X,-84.41183000000001,33.709109999999995,Evening,5,3
1/18/19,0,213,1381 DALON RD NE,710,AUTO THEFT,Morningside/Lenox Park,F,-84.34241,33.80428,Morning,4,3
1/26/19,2300,508,210 PEACHTREE ST NW @Multiple,710,AUTO THEFT,Downtown,M,-84.38837,33.75943,Evening,5,3
1/26/19,2200,308,1945 MORELAND AVE SE,710,AUTO THEFT,Thomasville Heights,Z,-84.35007,33.701190000000004,Evening,5,3
1/27/19,1918,411,3200 STONE RD SW,710,AUTO THEFT,Greenbriar,R,-84.49403000000001,33.6697,Evening,6,3
1/26/19,2000,208,3556 PIEDMONT RD NE,710,AUTO THEFT,Buckhead Forest,B,-84.37939,33.85111,Evening,5,3
1/27/19,2330,312,3327 RENAULT RD SE,710,AUTO THEFT,Orchard Knob,Z,-84.37885,33.66448,Evening,6,3
1/27/19,1800,404,763 CASCADE AVE SW,410,AGG ASSAULT,Westview,T,-84.43706999999999,33.734390000000005,Evening,6,2
1/27/19,1230,404,1581 LAUREL PARK PL SW,315,ROBBERY-RESIDENCE,Westview,T,-84.43947,33.74709,Day,6,2
1/27/19,1100,302,874 HOBSON ST SW,430,AGG ASSAULT,Pittsburgh,V,-84.40592,33.730990000000006,Day,6,2
1/26/19,2100,308,1088 KIPLING ST SE,511,BURGLARY-RESIDENCE,Thomasville Heights,Z,-84.35101999999999,33.70176,Evening,5,3
1/26/19,1530,107,652 EMILY PL NW,511,BURGLARY-RESIDENCE,Grove Park,J,-84.45251999999999,33.77274,Day,5,3
1/27/19,220,411,3030 HEADLAND DR SW,512,BURGLARY-NONRES,Greenbriar,R,-84.48798000000001,33.68947,Morning,6,3
1/26/19,2000,106,556 JOSEPH E LOWERY BLVD NW,440,AGG ASSAULT,Bankhead,K,-84.41773,33.76997,Evening,5,2
1/26/19,1700,306,1132 OSBORNE ST SW,521,BURGLARY-RESIDENCE,Sylvan Hills,X,-84.42543,33.70417,Evening,5,3
1/21/19,1200,402,1447 BEECHER ST SW,521,BURGLARY-RESIDENCE,West End,T,-84.43506,33.73359,Day,0,3
1/28/19,805,207,500 NORTHSIDE CIR NW,521,BURGLARY-RESIDENCE,Loring Heights,E,-84.40668000000001,33.79724,Day,0,3
1/28/19,140,406,330 LYNHURST DR SW,512,BURGLARY-NONRES,Ivan Hill,I,-84.48866,33.74736,Morning,0,3
1/27/19,1800,405,2484 MARTIN L KING JR DR SW,512,BURGLARY-NONRES,Harland Terrace,I,-84.46899,33.75188,Evening,6,3
1/28/19,1045,410,1993 BENT CREEK WAY SW,511,BURGLARY-RESIDENCE,Campbellton Road,R,-84.46568,33.70084,Day,0,3
1/28/19,600,108,2423 MARTIN L KING JR DR NW,511,BURGLARY-RESIDENCE,Florida Heights,I,-84.46623000000001,33.75183,Morning,0,3
1/28/19,1900,411,3232 VERDANT DR SW,511,BURGLARY-RESIDENCE,Greenbriar,R,-84.4964,33.68374,Evening,0,3
1/28/19,1900,402,1295 DONNELLY AVE SW,430,AGG ASSAULT,West End,T,-84.42975,33.73487,Evening,0,2
1/28/19,1706,102,868 JOSEPH E BOONE BLVD NW,410,AGG ASSAULT,Vine City,L,-84.41611999999999,33.76319,Evening,0,2
1/28/19,1921,411,2975 HEADLAND DR SW @BIG LOTS - HEADLAND,410,AGG ASSAULT,Greenbriar,R,-84.4872,33.69168,Evening,0,2
1/28/19,1928,105,276 JOSEPH E LOWERY BLVD NW,410,AGG ASSAULT,Washington Park,K,-84.41773,33.76236,Evening,0,2
1/28/19,1845,305,1297 JONESBORO RD SE,311,ROBBERY-PEDESTRIAN,South Atlanta,Y,-84.38515,33.71904,Evening,0,2
1/28/19,2145,110,1010 GUN CLUB ,311,ROBBERY-PEDESTRIAN,Almond Park,G,-84.45709000000001,33.783609999999996,Evening,0,2
1/25/19,300,206,41 IRBY AVE NW,341,ROBBERY-PEDESTRIAN,South Tuxedo Park,B,-84.38025999999999,33.84152,Morning,4,2
1/28/19,730,609,1360 LA FRANCE ST NE,710,AUTO THEFT,Edgewood,O,-84.34324000000001,33.76048,Morning,0,3
1/28/19,400,310,2612 STEELE AVE,710,AUTO THEFT,Browns Mill Park,Z,-84.39607,33.68202,Morning,0,3
1/28/19,1320,304,57 CRUMLEY ST SE,710,AUTO THEFT,Summerhill,V,-84.3858,33.739290000000004,Day,0,3
1/28/19,1430,408,1870 SANDTOWN RD SW,710,AUTO THEFT,Venetian Hills,S,-84.44909,33.71836,Day,0,3
1/26/19,500,102,868 JOSEPH E BOONE BLVD NW,710,AUTO THEFT,Vine City,L,-84.41611999999999,33.76319,Morning,5,3
1/28/19,1330,102,605 SPENCER ST NW,710,AUTO THEFT,Vine City,L,-84.4071,33.76054,Day,0,3
1/12/19,800,204,141 ELYSIAN WAY NW,690,LARCENY-NON VEHICLE,Cross Creek,C,-84.42405,33.82219,Day,5,4
1/27/19,2200,107,719 ALTA PL NW,670,LARCENY-NON VEHICLE,Grove Park,J,-84.45535,33.77463,Evening,6,4
1/28/19,837,311,2711 METROPOLITAN PKWY SW,630,LARCENY-NON VEHICLE,Hammond Park,X,-84.40814,33.68092,Day,0,4
1/28/19,900,606,29 MORELAND AVE SE,630,LARCENY-NON VEHICLE,Reynoldstown,N,-84.34968,33.752759999999995,Day,0,4
1/28/19,1410,102,835 MARTIN L KING JR DR NW,630,LARCENY-NON VEHICLE,Vine City,L,-84.41457,33.75504,Day,0,4
1/28/19,2230,609,1275 CAROLINE ST NE @TARGET - CAROLINE,630,LARCENY-NON VEHICLE,Edgewood,O,-84.34619,33.75674,Evening,0,4
1/27/19,1830,208,3560 PIEDMONT RD NE,640,LARCENY-FROM VEHICLE,Buckhead Forest,B,-84.37949,33.8512,Evening,6,4
1/28/19,0,411,3240 VERDANT DR SW,640,LARCENY-FROM VEHICLE,Greenbriar,R,-84.49595,33.68273,Morning,0,4
1/27/19,530,409,2986 CAMPBELLTON RD SW,640,LARCENY-FROM VEHICLE,Southwest,R,-84.48597,33.69655,Morning,6,4
1/27/19,1700,308,2090 JONESBORO RD SE,640,LARCENY-FROM VEHICLE,Norwood Manor,Z,-84.36999,33.69773,Evening,6,4
1/28/19,700,203,1455 ELLSWORTH INDUSTRIAL BLVD NW,640,LARCENY-FROM VEHICLE,Blandtown,D,-84.42575,33.795790000000004,Morning,0,4
1/26/19,1400,611,1911 FOREST LAKES AVE SE,640,LARCENY-FROM VEHICLE,East Lake,O,-84.2923,33.74308,Day,5,4
1/27/19,1900,208,3432 PIEDMONT RD NE,640,LARCENY-FROM VEHICLE,Buckhead Forest,B,-84.37567,33.84898,Evening,6,4
1/28/19,955,405,2600 MARTIN L KING JR DR SW,640,LARCENY-FROM VEHICLE,Harland Terrace,I,-84.47247,33.753170000000004,Day,0,4
1/28/19,1030,201,2649 W WESLEY RD NW,640,LARCENY-FROM VEHICLE,Paces,A,-84.44847,33.84231,Day,0,4
1/28/19,930,511,2 WALL ST SE,640,LARCENY-FROM VEHICLE,Downtown,M,-84.38978,33.75432,Day,0,4
1/28/19,1200,201,1250 W PACES FERRY RD NW ,640,LARCENY-FROM VEHICLE,West Paces Ferry/Northside,A,-84.43003,33.849070000000005,Day,0,4
1/27/19,500,505,659 PEACHTREE ST NE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.38478,33.77244,Morning,6,4
1/28/19,1040,213,1845 PIEDMONT AVE NE,640,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.36626,33.80622,Day,0,4
1/28/19,1400,101,810 MARTIN L KING JR DR SW,640,LARCENY-FROM VEHICLE,Atlanta University Center,T,-84.41403000000001,33.7544,Day,0,4
1/28/19,920,605,860 GLENWOOD AVE SE,640,LARCENY-FROM VEHICLE,Grant Park,W,-84.36033,33.74021,Day,0,4
1/26/19,0,313,1043 LITTLE HAMPTON CT SE,640,LARCENY-FROM VEHICLE,South River Gardens,Z,-84.35304000000001,33.65896,Morning,5,4
1/28/19,1630,507,74 NORTHSIDE DR SW,640,LARCENY-FROM VEHICLE,Castleberry Hill,M,-84.40252,33.75267,Evening,0,4
1/28/19,1800,502,1071 PIEDMONT AVE NE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.37868,33.78385,Evening,0,4
1/28/19,1939,501,349 14TH ST NW,640,LARCENY-FROM VEHICLE,Home Park,E,-84.39837,33.78637,Evening,0,4
1/28/19,2102,102,472 MAGNOLIA ST NW,640,LARCENY-FROM VEHICLE,Vine City,L,-84.40276999999999,33.75806,Evening,0,4
1/28/19,2104,602,154 KROG ST NE @Multiple,640,LARCENY-FROM VEHICLE,Inman Park,N,-84.36399999999999,33.75885,Evening,0,4
1/28/19,1900,211,800 MIAMI CIR NE,640,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,-84.36329,33.83098,Evening,0,4
1/28/19,2100,212,2345 CHESHIRE BRIDGE RD NE,640,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,F,-84.3513,33.81906,Evening,0,4
1/28/19,2100,206,128 E ANDREWS DR NW,640,LARCENY-FROM VEHICLE,South Tuxedo Park,B,-84.38311,33.84251,Evening,0,4
1/21/19,1600,506,685 ARGONNE AVE NE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.37756999999999,33.77323,Evening,0,4
1/24/19,2300,601,939 PONCE DE LEON AVE NE,640,LARCENY-FROM VEHICLE,Poncey-Highland,N,-84.35663000000001,33.773509999999995,Evening,3,4
1/28/19,2130,205,1991 HOWELL MILL RD NW,640,LARCENY-FROM VEHICLE,Channing Valley,C,-84.41277,33.809020000000004,Evening,0,4
1/28/19,1900,410,1993 BENT CREEK WAY SW,640,LARCENY-FROM VEHICLE,Campbellton Road,R,-84.46568,33.70084,Evening,0,4
1/29/19,600,409,3178 PARC CT SW,640,LARCENY-FROM VEHICLE,Southwest,R,-84.49582,33.69962,Morning,1,4
1/28/19,2200,605,275 MEMORIAL DR SE,640,LARCENY-FROM VEHICLE,Grant Park,W,-84.37856,33.746759999999995,Evening,0,4
1/29/19,730,607,709 PERSHING AVE SE,640,LARCENY-FROM VEHICLE,Boulevard Heights,W,-84.3648,33.721740000000004,Morning,1,4
1/27/19,30,601,1090 N VIRGINIA AVE NE,640,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.34973000000001,33.78445,Morning,6,4
1/26/19,1900,306,1959 METROPOLITAN PKWY SW,640,LARCENY-FROM VEHICLE,Sylvan Hills,X,-84.41018000000001,33.7008,Evening,5,4
1/29/19,1900,611,2371 HOSEA L WILLIAMS DR SE,640,LARCENY-FROM VEHICLE,East Lake,O,-84.30937,33.750890000000005,Evening,1,4
1/29/19,2030,502,230 10TH ST NE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.37980999999999,33.78187,Evening,1,4
1/29/19,2258,309,655 CLEVELAND AVE SW,640,LARCENY-FROM VEHICLE,Perkerson,X,-84.41029,33.6824,Evening,1,4
1/28/19,2330,403,1193 LEE ST SW,630,LARCENY-NON VEHICLE,Oakland City,S,-84.42302,33.722609999999996,Evening,0,4
1/29/19,1150,605,520 BOULEVARD SE,630,LARCENY-NON VEHICLE,Grant Park,W,-84.36764000000001,33.7407,Day,1,4
1/29/19,1315,211,2525 PIEDMONT RD NE @HOME DEPOT,630,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.36521,33.824,Day,1,4
1/27/19,1500,307,240 AMAL DR SW,670,LARCENY-NON VEHICLE,Betmar LaVilla,Y,-84.3953,33.70616,Day,6,4
1/29/19,1900,207,1820 PEACHTREE RD NW,670,LARCENY-NON VEHICLE,Ardmore,E,-84.39381,33.804990000000004,Evening,1,4
1/29/19,931,307,245 AMAL DR SW,690,LARCENY-NON VEHICLE,Betmar LaVilla,Y,-84.39573,33.70612,Day,1,4
1/29/19,2146,208,3232 PEACHTREE RD NE,690,LARCENY-NON VEHICLE,Buckhead Forest,B,-84.37409,33.84413,Evening,1,4
1/28/19,1900,308,340 THOMASVILLE BLVD SE,710,AUTO THEFT,Thomasville Heights,Z,-84.35669,33.70596,Evening,0,3
1/29/19,830,607,921 EMERSON AVE SE,710,AUTO THEFT,Ormewood Park,W,-84.35723,33.7328,Day,1,3
1/28/19,1000,609,27 MONTGOMERY ST NE,710,AUTO THEFT,Edgewood,O,-84.33946,33.75431,Day,0,3
1/28/19,2330,410,1941 WELLS DR SW,710,AUTO THEFT,Campbellton Road,R,-84.46939,33.702259999999995,Evening,0,3
1/29/19,1000,505,75 5TH ST NW,710,AUTO THEFT,Midtown,E,-84.38963000000001,33.77694,Day,1,3
1/29/19,1350,308,440 THOMASVILLE BLVD SE,710,AUTO THEFT,Thomasville Heights,Z,-84.35892,33.70606,Day,1,3
1/29/19,328,504,400 W PEACHTREE ST NW,710,AUTO THEFT,Downtown,M,-84.3876,33.76614,Morning,1,3
1/29/19,1330,210,3535 PEACHTREE RD NE,710,AUTO THEFT,Lenox,B,-84.36021,33.85272,Day,1,3
1/29/19,15,402,1294 DONNELLY AVE SW,311,ROBBERY-PEDESTRIAN,West End,T,-84.43003,33.73453,Morning,1,2
1/29/19,0,505,860 JUNIPER ST NE,311,ROBBERY-PEDESTRIAN,Midtown,E,-84.38717,33.77898,Morning,1,2
1/29/19,1115,210,3535 PEACHTREE RD NE,720,AUTO THEFT,Lenox,B,-84.36021,33.85272,Day,1,3
1/29/19,1446,612,1362 METROPOLITAN AVE SE,720,AUTO THEFT,East Atlanta,W,-84.34308,33.742779999999996,Day,1,3
1/29/19,41,112,2844 OLDKNOW DR NW,511,BURGLARY-RESIDENCE,Collier Heights,I,-84.48083000000001,33.77154,Morning,1,3
1/25/19,600,404,1638 WESTHAVEN DR SW,511,BURGLARY-RESIDENCE,Cascade Avenue/Road,S,-84.44088,33.73247,Morning,4,3
1/29/19,1005,306,1122 CARNES PL SW,511,BURGLARY-RESIDENCE,Sylvan Hills,X,-84.42469,33.71338,Day,1,3
1/26/19,1330,208,3645 HABERSHAM RD NE,511,BURGLARY-RESIDENCE,Buckhead Forest,B,-84.38252,33.8532,Day,5,3
1/25/19,1700,402,1027 DOVERS ALY SW,511,BURGLARY-RESIDENCE,Bush Mountain,S,-84.43073000000001,33.72704,Evening,4,3
1/29/19,1640,603,525 GLEN IRIS DR NE,511,BURGLARY-RESIDENCE,Old Fourth Ward,M,-84.36763,33.768190000000004,Evening,1,3
1/28/19,2230,303,585 MCDANIEL ST SW,650,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.40205999999999,33.73896,Evening,0,4
1/29/19,1200,310,2302 BAYWOOD DR SE,650,LARCENY-FROM VEHICLE,Swallow Circle/Baywood,Z,-84.38705,33.69236,Day,1,4
1/28/19,1700,107,1461 NORTH AVE NW ,650,LARCENY-FROM VEHICLE,Grove Park,J,-84.43536,33.7682,Evening,0,4
1/28/19,2130,410,2860 CAMPBELLTON RD SW,512,BURGLARY-NONRES,Campbellton Road,R,-84.4821,33.69842,Evening,0,3
1/24/19,1500,401,1328 OAK ST SW,512,BURGLARY-NONRES,West End,T,-84.43128,33.74034,Day,3,3
1/29/19,300,102,55 MAPLE ST NW,521,BURGLARY-RESIDENCE,Vine City,L,-84.40528,33.75569,Morning,1,3
1/25/19,2000,308,1935 AKRON DR SE,521,BURGLARY-RESIDENCE,Thomasville Heights,Z,-84.35282,33.701229999999995,Evening,4,3
1/29/19,150,505,800 PEACHTREE ST NE,522,BURGLARY-NONRES,Midtown,E,-84.38478,33.77655,Morning,1,3
1/29/19,830,213,878 AMSTERDAM AVE NE,531,BURGLARY-RESIDENCE,Morningside/Lenox Park,F,-84.35839,33.787690000000005,Day,1,3
1/30/19,1745,305,187 MOURY AVE SW,521,BURGLARY-RESIDENCE,The Villages at Carver,Y,-84.39138,33.714490000000005,Evening,2,3
1/30/19,1350,311,2959 FORREST HILLS DR SW,521,BURGLARY-RESIDENCE,Hammond Park,X,-84.3995,33.67403,Day,2,3
1/29/19,1800,307,1800 JONESBORO RD SE,512,BURGLARY-NONRES,Lakewood Heights,Y,-84.37767,33.704840000000004,Evening,1,3
1/30/19,700,605,605 OAKLAND AVE SE,512,BURGLARY-NONRES,Grant Park,W,-84.37504,33.73799,Morning,2,3
1/30/19,1245,401,1059 OGLETHORPE AVE SW,650,LARCENY-FROM VEHICLE,West End,T,-84.42236,33.73588,Day,2,4
1/30/19,405,201,3028 GREENDALE DR NW,511,BURGLARY-RESIDENCE,Westminster/Milmar,C,-84.42642,33.83788,Morning,2,3
1/30/19,530,201,953 PEACHTREE BATTLE AVE NW,511,BURGLARY-RESIDENCE,Brandon,C,-84.41812,33.8253,Morning,2,3
1/30/19,600,205,3038 RHODENHAVEN DR NW,511,BURGLARY-RESIDENCE,Castlewood,C,-84.41149,33.83808,Morning,2,3
1/29/19,2200,202,735 MONTANA RD NW,511,BURGLARY-RESIDENCE,West Paces Ferry/Northside,A,-84.41156,33.84646,Evening,1,3
1/29/19,1400,104,1027 PARSONS ST SW,511,BURGLARY-RESIDENCE,Ashview Heights,T,-84.42168000000001,33.75127,Day,1,3
1/30/19,1000,202,4196 SENTINEL POST RD NW,511,BURGLARY-RESIDENCE,Whitewater Creek,A,-84.43814,33.867259999999995,Day,2,3
1/29/19,1230,312,3160 HUMPHRIES DR SE,511,BURGLARY-RESIDENCE,Orchard Knob,Z,-84.37734,33.66855,Day,1,3
1/30/19,1239,103,699 PAINES AVE NW,511,BURGLARY-RESIDENCE,English Avenue,L,-84.41423,33.77384,Day,2,3
1/30/19,425,202,3322 PINESTREAM RD NW,511,BURGLARY-RESIDENCE,West Paces Ferry/Northside,A,-84.42274,33.8459,Morning,2,3
1/30/19,1600,212,1925 MONROE DR NE,511,BURGLARY-RESIDENCE,Piedmont Heights,F,-84.37411999999999,33.808040000000005,Evening,2,3
1/30/19,900,212,1925 MONROE DR NE,511,BURGLARY-RESIDENCE,Piedmont Heights,F,-84.37505999999999,33.80856,Day,2,3
1/30/19,300,311,2788 FORREST HILLS DR SW,430,AGG ASSAULT,Hammond Park,X,-84.3992,33.67785,Morning,2,2
1/30/19,2055,410,1890 MYRTLE DR SW,347,ROBBERY-PEDESTRIAN,Campbellton Road,R,-84.45276,33.702220000000004,Evening,2,2
1/30/19,1030,408,1460 VENETIAN DR SW,410,AGG ASSAULT,Venetian Hills,S,-84.43635,33.71437,Day,2,2
1/30/19,440,506,428 PONCE DE LEON AVE NE,311,ROBBERY-PEDESTRIAN,Midtown,E,-84.37335999999999,33.77333,Morning,2,2
1/30/19,1600,108,2176 VESTA AVE NW,341,ROBBERY-PEDESTRIAN,Dixie Hills,J,-84.45421999999999,33.761140000000005,Evening,2,2
1/29/19,2100,507,330 TRENHOLM ST SW,710,AUTO THEFT,Castleberry Hill,M,-84.40387,33.74579,Evening,1,3
1/30/19,230,306,1111 OSBORNE ST SW,710,AUTO THEFT,Sylvan Hills,X,-84.42452,33.704570000000004,Morning,2,3
1/29/19,2100,504,969 MARIETTA ST NW,710,AUTO THEFT,Dixie Hills,J,-84.46516,33.75568,Evening,1,3
1/30/19,230,306,1111 OSBORNE ST SW,710,AUTO THEFT,Sylvan Hills,X,-84.42452,33.704570000000004,Morning,2,3
1/30/19,300,305,13 PARK AVE SE,710,AUTO THEFT,South Atlanta,Y,-84.38316,33.71255,Morning,2,3
1/30/19,1028,103,479 JOSEPH E BOONE BLVD NW @GWCC EXXON,710,AUTO THEFT,English Avenue,L,-84.40349,33.7638,Day,2,3
1/30/19,2003,203,1738 MACARTHUR BLVD NW,710,AUTO THEFT,Bolton,D,-84.4448,33.81326,Evening,2,3
1/29/19,2100,109,832 MILDRED PL NW,690,LARCENY-NON VEHICLE,Grove Park,J,-84.4566,33.77819,Evening,1,4
1/29/19,1930,606,226 FLAT SHOALS AVE SE,690,LARCENY-NON VEHICLE,Reynoldstown,N,-84.35045,33.7477,Evening,1,4
1/30/19,1420,201,1424 W PACES FERRY RD NW ,670,LARCENY-NON VEHICLE,Paces,A,-84.4343,33.84628,Day,2,4
1/30/19,1055,103,548 MELDRUM ST NW,660,LARCENY-NON VEHICLE,English Avenue,L,-84.40534,33.769059999999996,Day,2,4
1/26/19,1930,604,180 JACKSON ST NE,660,LARCENY-NON VEHICLE,Sweet Auburn,M,-84.37442,33.75932,Evening,5,4
1/23/19,42,603,525 GLEN IRIS DR NE,660,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.36763,33.768190000000004,Morning,2,4
